freq	 01Vpk	 02Vpk	 05Vpk	 10Vpk	 20Vpk	 50Vpk
Hz	 m/s	 m/s	 m/s	 m/s	 m/s	 m/s
1.708634e+04	 2.016604e-05	 4.235225e-05	 9.305059e-05	 1.809458e-04	 3.506721e-04	 8.956715e-04
1.710558e+04	 1.982656e-05	 4.003928e-05	 9.567852e-05	 1.766527e-04	 3.258262e-04	 8.817232e-04
1.712484e+04	 1.975967e-05	 3.824235e-05	 9.042106e-05	 1.807368e-04	 3.476116e-04	 8.728088e-04
1.714412e+04	 1.914251e-05	 3.879316e-05	 9.061272e-05	 1.683779e-04	 3.266791e-04	 8.650699e-04
1.716343e+04	 1.945804e-05	 3.888107e-05	 9.017916e-05	 1.702363e-04	 3.340501e-04	 8.518021e-04
1.718276e+04	 1.818347e-05	 3.937293e-05	 9.319650e-05	 1.675969e-04	 3.390899e-04	 8.487230e-04
1.720211e+04	 1.807309e-05	 3.761717e-05	 8.883170e-05	 1.732617e-04	 3.354934e-04	 6.033917e-04
1.722148e+04	 1.857046e-05	 3.945451e-05	 9.228019e-05	 1.739030e-04	 3.501363e-04	 8.829962e-04
1.724087e+04	 1.797549e-05	 3.935784e-05	 9.252267e-05	 1.844036e-04	 3.516236e-04	 9.092102e-04
1.726028e+04	 1.763200e-05	 3.958901e-05	 9.432584e-05	 1.826822e-04	 3.557559e-04	 9.155778e-04
1.727972e+04	 2.015590e-05	 3.919888e-05	 9.423998e-05	 1.841984e-04	 3.580200e-04	 9.468357e-04
1.729918e+04	 1.925963e-05	 4.054359e-05	 9.816018e-05	 1.929626e-04	 3.652582e-04	 9.811375e-04
1.731866e+04	 2.002962e-05	 4.100038e-05	 9.897716e-05	 1.981606e-04	 3.772056e-04	 9.950573e-04
1.733816e+04	 2.065177e-05	 4.309085e-05	 1.013545e-04	 1.963463e-04	 3.832253e-04	 9.954590e-04
1.735768e+04	 2.068765e-05	 4.503145e-05	 1.070821e-04	 1.964905e-04	 4.057357e-04	 1.031449e-03
1.737723e+04	 2.097593e-05	 4.492728e-05	 1.078689e-04	 2.071031e-04	 4.278591e-04	 1.046306e-03
1.739679e+04	 2.308537e-05	 4.712535e-05	 1.105017e-04	 2.186728e-04	 4.388172e-04	 1.087513e-03
1.741638e+04	 2.031419e-05	 4.638013e-05	 1.144627e-04	 2.257309e-04	 4.364825e-04	 1.092432e-03
1.743599e+04	 2.300498e-05	 4.768287e-05	 1.162690e-04	 2.381162e-04	 4.502646e-04	 1.108764e-03
1.745563e+04	 2.368401e-05	 5.005150e-05	 1.202836e-04	 2.336053e-04	 4.597828e-04	 1.122978e-03
1.747528e+04	 2.452513e-05	 5.029375e-05	 1.245266e-04	 2.459384e-04	 4.698282e-04	 1.149887e-03
1.749496e+04	 2.486281e-05	 1.479356e-05	 1.258444e-04	 2.406156e-04	 4.911248e-04	 1.187397e-03
1.751466e+04	 2.737496e-05	 5.187933e-05	 1.285194e-04	 2.535825e-04	 5.092009e-04	 1.222589e-03
1.753438e+04	 2.733897e-05	 5.168402e-05	 1.306271e-04	 2.607306e-04	 5.206180e-04	 1.282502e-03
1.755413e+04	 2.686812e-05	 5.296158e-05	 1.328145e-04	 2.595655e-04	 5.245141e-04	 1.331220e-03
1.757389e+04	 2.763249e-05	 5.379180e-05	 1.329264e-04	 2.663481e-04	 5.254214e-04	 1.374746e-03
1.759368e+04	 2.867445e-05	 5.553899e-05	 1.351787e-04	 2.762290e-04	 5.281577e-04	 1.406843e-03
1.761350e+04	 2.729710e-05	 5.664377e-05	 1.391872e-04	 2.847155e-04	 5.282843e-04	 7.011153e-04
1.763333e+04	 2.849228e-05	 5.805261e-05	 1.426546e-04	 2.838170e-04	 5.498740e-04	 1.460933e-03
1.765319e+04	 2.898224e-05	 5.962920e-05	 1.427524e-04	 2.945927e-04	 5.814841e-04	 1.475693e-03
1.767306e+04	 3.016267e-05	 6.081912e-05	 1.488562e-04	 2.968314e-04	 5.908574e-04	 1.496704e-03
1.769296e+04	 3.071792e-05	 6.007873e-05	 1.532529e-04	 2.942194e-04	 5.906921e-04	 1.521402e-03
1.771289e+04	 3.043222e-05	 6.210478e-05	 1.517892e-04	 3.079768e-04	 5.947637e-04	 1.541401e-03
1.773283e+04	 3.235323e-05	 6.440911e-05	 1.531690e-04	 3.044785e-04	 6.120765e-04	 1.572468e-03
1.775280e+04	 3.173872e-05	 6.386508e-05	 1.630403e-04	 3.061472e-04	 6.248098e-04	 1.579725e-03
1.777279e+04	 3.329565e-05	 6.493010e-05	 1.612457e-04	 3.044368e-04	 6.205409e-04	 1.619862e-03
1.779280e+04	 3.395113e-05	 6.471317e-05	 1.658804e-04	 3.078479e-04	 6.402778e-04	 1.646698e-03
1.781284e+04	 3.376131e-05	 6.709429e-05	 1.674003e-04	 3.240627e-04	 6.508709e-04	 1.639610e-03
1.783290e+04	 3.508927e-05	 6.984924e-05	 1.713453e-04	 3.254950e-04	 6.552001e-04	 1.662010e-03
1.785298e+04	 3.506102e-05	 6.763607e-05	 1.714307e-04	 3.296693e-04	 6.709136e-04	 1.680927e-03
1.787308e+04	 3.433809e-05	 6.822023e-05	 1.699336e-04	 3.293667e-04	 6.649146e-04	 1.703580e-03
1.789321e+04	 3.509593e-05	 6.673377e-05	 1.696605e-04	 3.317004e-04	 6.808977e-04	 1.723460e-03
1.791336e+04	 3.547456e-05	 7.093652e-05	 1.730353e-04	 3.472863e-04	 6.894727e-04	 1.766609e-03
1.793353e+04	 3.517417e-05	 6.995855e-05	 1.796164e-04	 3.438289e-04	 6.970026e-04	 1.777496e-03
1.795372e+04	 3.643068e-05	 7.420346e-05	 1.711802e-04	 3.533493e-04	 7.023796e-04	 1.799207e-03
1.797394e+04	 3.690693e-05	 7.410319e-05	 1.761313e-04	 3.647822e-04	 7.058223e-04	 1.806754e-03
1.799418e+04	 3.614224e-05	 7.666591e-05	 1.762393e-04	 3.714821e-04	 7.103966e-04	 1.825313e-03
1.801444e+04	 3.729207e-05	 7.021634e-05	 1.801991e-04	 3.675289e-04	 7.169905e-04	 1.429899e-04
1.803472e+04	 3.673783e-05	 7.274391e-05	 1.829550e-04	 3.715195e-04	 7.273770e-04	 1.858559e-03
1.805503e+04	 3.612940e-05	 7.482373e-05	 1.816084e-04	 3.651646e-04	 7.329345e-04	 1.874803e-03
1.807536e+04	 3.810373e-05	 7.248970e-05	 1.821701e-04	 3.671190e-04	 7.384899e-04	 1.867333e-03
1.809571e+04	 3.581385e-05	 7.162127e-05	 1.853442e-04	 3.794639e-04	 7.372122e-04	 1.885477e-03
1.811609e+04	 3.739169e-05	 7.537734e-05	 1.901355e-04	 3.813323e-04	 7.359632e-04	 1.895945e-03
1.813649e+04	 3.807817e-05	 7.797337e-05	 1.935092e-04	 3.750687e-04	 7.488704e-04	 1.910878e-03
1.815691e+04	 3.793184e-05	 7.845225e-05	 1.942910e-04	 3.791840e-04	 7.574615e-04	 1.920966e-03
1.817736e+04	 3.724025e-05	 7.832612e-05	 1.971952e-04	 3.888103e-04	 7.637563e-04	 1.939368e-03
1.819783e+04	 3.903608e-05	 7.887549e-05	 2.030757e-04	 3.914340e-04	 7.689332e-04	 1.965639e-03
1.821832e+04	 3.930893e-05	 7.795421e-05	 1.973603e-04	 3.787055e-04	 7.723982e-04	 1.982493e-03
1.823883e+04	 3.895054e-05	 7.954576e-05	 1.967380e-04	 3.801266e-04	 7.745958e-04	 1.995930e-03
1.825937e+04	 4.004627e-05	 7.803324e-05	 1.967561e-04	 3.887045e-04	 7.794037e-04	 2.004966e-03
1.827993e+04	 4.014383e-05	 7.870040e-05	 1.966670e-04	 3.876179e-04	 7.823074e-04	 2.014342e-03
1.830052e+04	 4.010887e-05	 7.939891e-05	 1.946637e-04	 3.884847e-04	 7.869855e-04	 2.024000e-03
1.832112e+04	 3.798190e-05	 7.758519e-05	 1.977212e-04	 3.905579e-04	 7.884663e-04	 2.017702e-03
1.834175e+04	 4.086046e-05	 8.335641e-05	 1.992029e-04	 3.887844e-04	 8.009899e-04	 2.024909e-03
1.836241e+04	 3.953405e-05	 8.463060e-05	 2.026095e-04	 3.933340e-04	 8.056794e-04	 2.034243e-03
1.838308e+04	 3.950092e-05	 7.890160e-05	 2.015399e-04	 3.872486e-04	 8.084799e-04	 7.442067e-04
1.840379e+04	 4.185666e-05	 7.944773e-05	 2.083233e-04	 3.927663e-04	 8.219674e-04	 2.057888e-03
1.842451e+04	 4.042052e-05	 8.477052e-05	 2.066927e-04	 4.039108e-04	 8.102220e-04	 2.060880e-03
1.844525e+04	 4.072604e-05	 8.340876e-05	 2.022539e-04	 4.130479e-04	 8.134976e-04	 2.068813e-03
1.846603e+04	 4.129170e-05	 8.002384e-05	 2.062795e-04	 4.094584e-04	 8.301185e-04	 2.076426e-03
1.848682e+04	 4.050515e-05	 7.927740e-05	 2.114196e-04	 4.087670e-04	 8.284335e-04	 2.088060e-03
1.850763e+04	 4.212664e-05	 8.556425e-05	 2.138406e-04	 4.094412e-04	 8.361774e-04	 2.096484e-03
1.852847e+04	 4.160724e-05	 8.390400e-05	 2.101459e-04	 4.208709e-04	 8.256509e-04	 2.108780e-03
1.854934e+04	 4.038429e-05	 8.382704e-05	 2.139179e-04	 4.113329e-04	 8.327471e-04	 2.139169e-03
1.857023e+04	 4.108154e-05	 8.695482e-05	 2.163047e-04	 4.155123e-04	 8.457348e-04	 2.148584e-03
1.859114e+04	 4.244213e-05	 8.709665e-05	 2.133058e-04	 4.206766e-04	 8.501387e-04	 2.156505e-03
1.861207e+04	 4.300914e-05	 8.182301e-05	 2.131440e-04	 4.267831e-04	 8.345350e-04	 2.152630e-03
1.863303e+04	 4.439285e-05	 8.036557e-05	 2.150957e-04	 4.356553e-04	 8.522820e-04	 2.154495e-03
1.865401e+04	 4.265156e-05	 8.105227e-05	 2.122435e-04	 4.255677e-04	 8.379713e-04	 2.158833e-03
1.867502e+04	 4.429484e-05	 8.076224e-05	 2.095147e-04	 4.218982e-04	 8.462206e-04	 2.165348e-03
1.869604e+04	 4.524454e-05	 8.262555e-05	 2.130262e-04	 4.248189e-04	 8.619709e-04	 2.169790e-03
1.871710e+04	 4.398894e-05	 8.965179e-05	 2.157135e-04	 4.308216e-04	 8.585398e-04	 2.178367e-03
1.873817e+04	 4.520564e-05	 8.986497e-05	 2.122683e-04	 3.387601e-04	 8.534942e-04	 2.188232e-03
1.875927e+04	 4.466674e-05	 9.010489e-05	 2.146836e-04	 4.221568e-04	 8.530962e-04	 2.196802e-03
1.878040e+04	 4.390192e-05	 8.977509e-05	 2.226298e-04	 4.234410e-04	 8.590393e-04	 2.170587e-03
1.880154e+04	 4.464973e-05	 9.008342e-05	 2.239845e-04	 4.355921e-04	 8.628069e-04	 2.222438e-03
1.882272e+04	 4.755484e-05	 9.109320e-05	 2.218635e-04	 4.206388e-04	 8.680705e-04	 2.230899e-03
1.884391e+04	 4.717601e-05	 9.132676e-05	 2.220837e-04	 4.230979e-04	 8.708451e-04	 2.249114e-03
1.886513e+04	 4.808620e-05	 8.784195e-05	 2.237905e-04	 4.274696e-04	 8.745704e-04	 2.254638e-03
1.888637e+04	 4.794645e-05	 8.881599e-05	 2.262189e-04	 4.176148e-04	 8.791811e-04	 2.268338e-03
1.890764e+04	 4.771427e-05	 8.858818e-05	 2.222575e-04	 4.315616e-04	 8.825840e-04	 2.271958e-03
1.892893e+04	 4.751989e-05	 8.828145e-05	 2.227369e-04	 4.321060e-04	 8.782549e-04	 2.238736e-03
1.895025e+04	 4.917695e-05	 8.902147e-05	 2.246228e-04	 4.273557e-04	 8.798800e-04	 2.270719e-03
1.897159e+04	 4.814863e-05	 8.984444e-05	 2.245392e-04	 4.502938e-04	 8.738523e-04	 2.283671e-03
1.899295e+04	 4.789490e-05	 8.858907e-05	 2.225957e-04	 4.459351e-04	 8.823057e-04	 2.285259e-03
1.901433e+04	 4.924348e-05	 9.098457e-05	 2.252265e-04	 4.607824e-04	 8.865662e-04	 2.304671e-03
1.903575e+04	 4.954892e-05	 9.032971e-05	 2.306870e-04	 4.489806e-04	 8.954543e-04	 2.343874e-03
1.905718e+04	 4.989037e-05	 9.104387e-05	 2.331988e-04	 4.588599e-04	 8.976593e-04	 2.348592e-03
1.907864e+04	 5.116827e-05	 9.242367e-05	 2.330383e-04	 4.562124e-04	 8.983218e-04	 2.364953e-03
1.910012e+04	 5.056700e-05	 9.423964e-05	 2.342908e-04	 4.670446e-04	 9.017069e-04	 2.371177e-03
1.912163e+04	 5.114192e-05	 9.638227e-05	 2.399235e-04	 4.793731e-04	 9.042796e-04	 2.382464e-03
1.914316e+04	 5.364100e-05	 9.044623e-05	 2.384574e-04	 4.752419e-04	 9.075244e-04	 2.414115e-03
1.916472e+04	 1.409777e-05	 9.017517e-05	 2.351215e-04	 4.507059e-04	 9.152556e-04	 2.434922e-03
1.918630e+04	 5.071543e-05	 9.603674e-05	 2.451394e-04	 4.731808e-04	 9.220446e-04	 2.455155e-03
1.920790e+04	 4.837419e-05	 9.632299e-05	 2.443959e-04	 4.657491e-04	 9.337267e-04	 2.463422e-03
1.922953e+04	 5.287331e-05	 9.260892e-05	 2.473305e-04	 4.736375e-04	 9.409451e-04	 2.485503e-03
1.925119e+04	 5.066661e-05	 9.542899e-05	 2.481956e-04	 4.704116e-04	 9.448633e-04	 2.495919e-03
1.927286e+04	 5.319352e-05	 9.644326e-05	 2.432551e-04	 4.746662e-04	 9.509274e-04	 2.519771e-03
1.929456e+04	 5.211642e-05	 9.877590e-05	 2.439297e-04	 4.651016e-04	 9.551399e-04	 2.523321e-03
1.931629e+04	 5.473803e-05	 9.987001e-05	 2.423198e-04	 4.700673e-04	 9.585959e-04	 2.538955e-03
1.933804e+04	 5.288235e-05	 9.682391e-05	 2.431689e-04	 4.799786e-04	 9.629859e-04	 2.550705e-03
1.935982e+04	 5.412099e-05	 9.431387e-05	 2.467724e-04	 4.796657e-04	 9.606027e-04	 2.568231e-03
1.938162e+04	 5.273795e-05	 9.644497e-05	 2.488341e-04	 4.843566e-04	 9.587465e-04	 2.573054e-03
1.940344e+04	 5.304517e-05	 9.809517e-05	 2.522064e-04	 4.822190e-04	 9.634418e-04	 2.589581e-03
1.942529e+04	 5.192138e-05	 9.731088e-05	 2.500958e-04	 4.981767e-04	 9.682984e-04	 2.598270e-03
1.944717e+04	 5.155960e-05	 9.874192e-05	 2.571444e-04	 5.017022e-04	 9.736953e-04	 2.610833e-03
1.946906e+04	 5.578591e-05	 9.716049e-05	 2.585786e-04	 4.988407e-04	 9.811594e-04	 2.632106e-03
1.949099e+04	 5.431377e-05	 9.771494e-05	 2.517572e-04	 4.932328e-04	 9.871120e-04	 2.644843e-03
1.951293e+04	 5.359939e-05	 1.028488e-04	 2.594594e-04	 5.042172e-04	 9.931307e-04	 2.666247e-03
1.953491e+04	 5.519536e-05	 1.048045e-04	 2.684883e-04	 5.170837e-04	 9.962811e-04	 2.676452e-03
1.955690e+04	 5.202794e-05	 1.052904e-04	 2.646750e-04	 5.050036e-04	 1.001987e-03	 2.689055e-03
1.957893e+04	 5.468224e-05	 1.063676e-04	 2.690452e-04	 5.173057e-04	 1.008390e-03	 2.705234e-03
1.960097e+04	 5.536310e-05	 1.009156e-04	 2.756907e-04	 5.132146e-04	 1.009312e-03	 2.724880e-03
1.962304e+04	 5.276754e-05	 1.034960e-04	 2.644914e-04	 5.227515e-04	 1.006524e-03	 2.739444e-03
1.964514e+04	 5.260119e-05	 1.028655e-04	 2.661164e-04	 5.252273e-04	 1.007829e-03	 2.760141e-03
1.966726e+04	 5.405202e-05	 1.025302e-04	 2.640562e-04	 5.192400e-04	 1.011467e-03	 2.763967e-03
1.968941e+04	 5.451831e-05	 1.026341e-04	 2.658131e-04	 5.251679e-04	 1.022268e-03	 2.787870e-03
1.971158e+04	 5.619429e-05	 1.045792e-04	 2.680781e-04	 5.235517e-04	 1.029475e-03	 2.789111e-03
1.973378e+04	 5.481248e-05	 1.096654e-04	 2.631080e-04	 5.309197e-04	 1.034607e-03	 2.772738e-03
1.975600e+04	 5.734182e-05	 1.108468e-04	 2.589806e-04	 5.361314e-04	 1.037735e-03	 2.771520e-03
1.977824e+04	 5.711937e-05	 1.083063e-04	 2.652367e-04	 5.314063e-04	 1.040182e-03	 2.733869e-03
1.980051e+04	 5.536888e-05	 1.077767e-04	 2.662877e-04	 5.226881e-04	 1.046544e-03	 2.780654e-03
1.982281e+04	 3.778299e-05	 1.099949e-04	 2.735023e-04	 5.293043e-04	 1.059249e-03	 2.828883e-03
1.984513e+04	 5.686813e-05	 1.118490e-04	 2.781883e-04	 5.323988e-04	 1.064465e-03	 2.823066e-03
1.986748e+04	 5.522499e-05	 1.083086e-04	 2.863853e-04	 5.381766e-04	 1.077235e-03	 2.763989e-03
1.988985e+04	 5.677050e-05	 1.099024e-04	 2.817418e-04	 5.317349e-04	 1.086731e-03	 2.704500e-03
1.991225e+04	 5.628358e-05	 1.121859e-04	 2.750678e-04	 5.539431e-04	 1.097144e-03	 2.846998e-03
1.993467e+04	 5.801769e-05	 1.100460e-04	 2.841637e-04	 5.458300e-04	 1.091294e-03	 2.908261e-03
1.995712e+04	 5.747992e-05	 1.159554e-04	 2.826849e-04	 5.397903e-04	 1.091617e-03	 2.948318e-03
1.997959e+04	 5.851773e-05	 1.177939e-04	 2.884562e-04	 5.605456e-04	 1.096907e-03	 2.978226e-03
2.000209e+04	 5.941729e-05	 1.192885e-04	 2.967227e-04	 5.674297e-04	 1.101982e-03	 2.987539e-03
2.002461e+04	 5.803667e-05	 1.187715e-04	 2.972776e-04	 5.799569e-04	 1.108398e-03	 3.016582e-03
2.004716e+04	 5.801182e-05	 1.197617e-04	 2.926945e-04	 5.792309e-04	 1.116367e-03	 3.040451e-03
2.006973e+04	 5.853664e-05	 1.206897e-04	 2.935843e-04	 5.798568e-04	 1.130667e-03	 3.059423e-03
2.009233e+04	 5.935092e-05	 1.182113e-04	 2.860582e-04	 5.846940e-04	 1.139805e-03	 3.064515e-03
2.011496e+04	 5.694840e-05	 1.206484e-04	 2.834413e-04	 5.818797e-04	 1.143664e-03	 3.077988e-03
2.013761e+04	 5.842428e-05	 1.199364e-04	 2.901506e-04	 5.840683e-04	 1.148484e-03	 3.094485e-03
2.016028e+04	 5.876020e-05	 1.212551e-04	 2.939514e-04	 6.015168e-04	 1.148939e-03	 3.109657e-03
2.018298e+04	 5.876913e-05	 1.219197e-04	 2.975564e-04	 5.796348e-04	 1.148785e-03	 3.123743e-03
2.020571e+04	 5.984910e-05	 1.240596e-04	 3.051871e-04	 5.906744e-04	 1.155889e-03	 3.128972e-03
2.022846e+04	 6.065693e-05	 1.243701e-04	 3.053823e-04	 5.992537e-04	 1.160593e-03	 3.059100e-03
2.025124e+04	 6.311744e-05	 1.227039e-04	 3.029812e-04	 6.002469e-04	 1.164604e-03	 3.072770e-03
2.027404e+04	 6.225420e-05	 1.205987e-04	 3.038104e-04	 5.972409e-04	 1.171998e-03	 3.011300e-03
2.029687e+04	 6.187989e-05	 1.210657e-04	 3.096724e-04	 5.994170e-04	 1.179566e-03	 3.074162e-03
2.031973e+04	 6.071360e-05	 1.178619e-04	 3.111166e-04	 6.023974e-04	 1.185441e-03	 3.136181e-03
2.034261e+04	 6.192861e-05	 1.199432e-04	 3.196022e-04	 5.996103e-04	 1.194162e-03	 3.162047e-03
2.036552e+04	 6.189837e-05	 1.244580e-04	 3.192787e-04	 5.994011e-04	 1.200712e-03	 3.232765e-03
2.038845e+04	 6.186906e-05	 1.258866e-04	 3.216126e-04	 5.970458e-04	 1.207339e-03	 3.245698e-03
2.041141e+04	 6.295952e-05	 1.279421e-04	 3.121623e-04	 6.274872e-04	 1.232151e-03	 3.296470e-03
2.043439e+04	 6.250017e-05	 3.243863e-05	 3.166115e-04	 6.250533e-04	 1.236621e-03	 3.290241e-03
2.045740e+04	 6.116306e-05	 1.258126e-04	 3.100265e-04	 6.221077e-04	 1.238138e-03	 3.340002e-03
2.048044e+04	 6.272459e-05	 1.271639e-04	 3.163492e-04	 6.312785e-04	 1.252429e-03	 3.329748e-03
2.050350e+04	 6.307900e-05	 1.290030e-04	 3.102460e-04	 6.437510e-04	 1.268356e-03	 3.335052e-03
2.052659e+04	 6.373175e-05	 1.306290e-04	 3.182348e-04	 6.485774e-04	 1.265208e-03	 3.346896e-03
2.054970e+04	 6.343039e-05	 1.309251e-04	 3.213354e-04	 6.502932e-04	 1.268550e-03	 3.402408e-03
2.057284e+04	 6.349060e-05	 1.318620e-04	 3.248589e-04	 6.591307e-04	 1.280880e-03	 3.395211e-03
2.059601e+04	 6.195499e-05	 1.352747e-04	 3.242294e-04	 6.566683e-04	 1.292348e-03	 3.377193e-03
2.061920e+04	 6.289233e-05	 1.330395e-04	 3.321015e-04	 6.560212e-04	 1.297404e-03	 3.344659e-03
2.064242e+04	 6.447255e-05	 1.329928e-04	 3.329569e-04	 5.729375e-04	 1.300342e-03	 3.342861e-03
2.066566e+04	 6.361874e-05	 1.324547e-04	 3.408279e-04	 6.520228e-04	 1.302779e-03	 3.404164e-03
2.068893e+04	 6.170485e-05	 1.324655e-04	 3.460580e-04	 6.574873e-04	 1.314537e-03	 3.541527e-03
2.071223e+04	 6.237484e-05	 1.292061e-04	 3.468112e-04	 6.669326e-04	 1.326639e-03	 2.001525e-03
2.073555e+04	 6.302678e-05	 1.357010e-04	 3.437423e-04	 6.607848e-04	 1.335512e-03	 3.538985e-03
2.075890e+04	 6.433150e-05	 1.405659e-04	 3.428553e-04	 6.663162e-04	 1.339744e-03	 3.522035e-03
2.078227e+04	 6.349619e-05	 1.384319e-04	 3.395818e-04	 6.776261e-04	 1.345072e-03	 2.698185e-03
2.080568e+04	 5.936111e-05	 1.354711e-04	 3.388004e-04	 6.657095e-04	 1.365415e-03	 3.570921e-03
2.082910e+04	 6.179786e-05	 1.381451e-04	 3.379466e-04	 6.514736e-04	 1.360107e-03	 3.582419e-03
2.085256e+04	 6.279943e-05	 1.377102e-04	 3.421031e-04	 6.664127e-04	 1.371521e-03	 3.571419e-03
2.087604e+04	 6.306236e-05	 1.372703e-04	 3.393745e-04	 6.792907e-04	 1.377922e-03	 3.525997e-03
2.089955e+04	 6.265820e-05	 1.376156e-04	 3.473598e-04	 6.897368e-04	 1.385135e-03	 3.479682e-03
2.092308e+04	 6.354042e-05	 1.371989e-04	 3.524209e-04	 6.958188e-04	 1.393910e-03	 3.463153e-03
2.094664e+04	 6.364095e-05	 1.345372e-04	 3.623184e-04	 7.011343e-04	 1.400901e-03	 3.441743e-03
2.097023e+04	 6.090706e-05	 1.338550e-04	 3.626959e-04	 7.059136e-04	 1.403908e-03	 3.457402e-03
2.099384e+04	 6.295994e-05	 1.366345e-04	 3.628665e-04	 7.100352e-04	 1.410552e-03	 3.483657e-03
2.101748e+04	 6.166237e-05	 1.436307e-04	 3.640821e-04	 7.175729e-04	 1.413744e-03	 3.517589e-03
2.104115e+04	 6.201472e-05	 1.436932e-04	 3.708018e-04	 7.170090e-04	 1.421869e-03	 3.541918e-03
2.106484e+04	 6.213533e-05	 1.416361e-04	 3.655064e-04	 7.247167e-04	 1.425152e-03	 4.554644e-04
2.108856e+04	 6.159382e-05	 1.395986e-04	 3.792128e-04	 7.414753e-04	 1.436316e-03	 3.661517e-03
2.111231e+04	 6.471014e-05	 1.425628e-04	 3.696246e-04	 7.415091e-04	 1.448936e-03	 3.695460e-03
2.113608e+04	 6.428684e-05	 1.412896e-04	 3.710245e-04	 7.317822e-04	 1.447931e-03	 3.733677e-03
2.115988e+04	 6.646787e-05	 1.457547e-04	 3.652570e-04	 7.222581e-04	 1.463049e-03	 3.765637e-03
2.118371e+04	 6.386994e-05	 1.443964e-04	 3.590877e-04	 7.318442e-04	 1.479259e-03	 3.785443e-03
2.120756e+04	 6.535706e-05	 1.412388e-04	 3.653090e-04	 7.415524e-04	 1.473120e-03	 3.785294e-03
2.123144e+04	 6.996274e-05	 1.134988e-04	 3.724151e-04	 7.362524e-04	 1.474233e-03	 3.766359e-03
2.125535e+04	 6.773402e-05	 1.389779e-04	 3.672338e-04	 7.257818e-04	 1.479606e-03	 3.844879e-03
2.127928e+04	 6.395903e-05	 1.423395e-04	 3.733645e-04	 7.399843e-04	 1.481433e-03	 3.868457e-03
2.130324e+04	 6.309541e-05	 1.433442e-04	 3.682871e-04	 7.291900e-04	 1.495274e-03	 3.865514e-03
2.132723e+04	 6.572623e-05	 1.432518e-04	 3.802948e-04	 7.236521e-04	 1.497041e-03	 3.839327e-03
2.135125e+04	 6.439285e-05	 1.453973e-04	 3.764547e-04	 7.295994e-04	 1.492332e-03	 3.846415e-03
2.137529e+04	 6.657002e-05	 1.404582e-04	 3.693517e-04	 7.220167e-04	 1.493095e-03	 3.864108e-03
2.139936e+04	 6.766436e-05	 1.498554e-04	 3.715964e-04	 7.301904e-04	 1.504062e-03	 3.894204e-03
2.142346e+04	 6.915092e-05	 1.404429e-04	 3.687866e-04	 7.465207e-04	 1.499204e-03	 3.897639e-03
2.144758e+04	 2.316798e-06	 1.392000e-04	 3.782086e-04	 7.452232e-04	 1.511650e-03	 3.891586e-03
2.147173e+04	 6.813303e-05	 1.407880e-04	 3.826824e-04	 7.408759e-04	 1.522087e-03	 3.924872e-03
2.149591e+04	 6.871503e-05	 1.499465e-04	 3.727021e-04	 7.461775e-04	 1.516791e-03	 3.944829e-03
2.152012e+04	 6.936591e-05	 1.502983e-04	 3.705526e-04	 7.526612e-04	 1.520517e-03	 3.940773e-03
2.154435e+04	 6.969287e-05	 1.525151e-04	 3.683718e-04	 7.588409e-04	 1.523825e-03	 3.926225e-03
2.156861e+04	 7.038163e-05	 1.462376e-04	 3.718007e-04	 7.597103e-04	 1.535868e-03	 3.947541e-03
2.159289e+04	 6.989375e-05	 1.417724e-04	 3.618432e-04	 7.744966e-04	 1.543670e-03	 3.957757e-03
2.161721e+04	 7.000751e-05	 1.444008e-04	 3.752546e-04	 7.567575e-04	 1.538656e-03	 3.961483e-03
2.164155e+04	 7.282234e-05	 1.482483e-04	 3.739775e-04	 7.571815e-04	 1.542916e-03	 3.996102e-03
2.166592e+04	 7.526159e-05	 1.499083e-04	 3.833448e-04	 7.708820e-04	 1.554662e-03	 4.016298e-03
2.169032e+04	 7.488825e-05	 1.479757e-04	 3.854021e-04	 7.686269e-04	 1.558834e-03	 3.964637e-03
2.171474e+04	 7.480035e-05	 1.441426e-04	 3.816371e-04	 7.525312e-04	 1.559360e-03	 3.988915e-03
2.173919e+04	 7.375663e-05	 1.485001e-04	 3.953873e-04	 7.557435e-04	 1.565117e-03	 4.030586e-03
2.176367e+04	 7.406963e-05	 1.553658e-04	 3.976566e-04	 7.701381e-04	 1.581310e-03	 4.075521e-03
2.178818e+04	 7.684544e-05	 1.516823e-04	 3.919120e-04	 7.669869e-04	 1.594819e-03	 4.128605e-03
2.181271e+04	 7.653501e-05	 1.578057e-04	 3.949369e-04	 7.543040e-04	 1.602968e-03	 4.152149e-03
2.183728e+04	 7.485075e-05	 1.524925e-04	 3.954365e-04	 7.771690e-04	 1.613984e-03	 4.173112e-03
2.186187e+04	 7.649298e-05	 1.594619e-04	 4.061882e-04	 7.980718e-04	 1.624697e-03	 4.212551e-03
2.188648e+04	 7.941221e-05	 1.567495e-04	 4.034699e-04	 8.086771e-04	 1.636221e-03	 4.085595e-03
2.191113e+04	 7.989575e-05	 1.582021e-04	 4.046382e-04	 8.119000e-04	 1.636399e-03	 4.275429e-03
2.193580e+04	 7.801841e-05	 1.613068e-04	 3.962110e-04	 8.293405e-04	 1.637340e-03	 4.302390e-03
2.196050e+04	 8.177785e-05	 1.570979e-04	 4.015605e-04	 8.349077e-04	 1.646666e-03	 4.335344e-03
