freq	Measured velocity
Hz	m/s
82800	2.060E-03
82820	2.160E-03
82840	2.280E-03
82860	2.360E-03
82880	2.460E-03
82900	2.540E-03
82920	2.600E-03
82940	2.660E-03
82960	2.720E-03
82980	2.780E-03
83000	2.820E-03
83020	2.840E-03
83040	2.880E-03
83060	2.920E-03
83080	2.980E-03
83100	3.020E-03
83120	3.060E-03
83140	3.100E-03
83160	3.140E-03
83180	3.200E-03
83200	3.220E-03
83220	3.280E-03
83240	3.300E-03
83260	3.360E-03
83280	3.400E-03
83300	3.440E-03
83320	3.500E-03
83340	3.540E-03
83360	3.580E-03
83380	3.640E-03
83400	3.680E-03
83420	3.740E-03
83440	3.780E-03
83460	3.820E-03
83480	3.880E-03
83500	3.920E-03
83520	3.980E-03
83540	4.020E-03
83560	4.080E-03
83580	4.140E-03
83600	4.200E-03
83620	4.240E-03
83640	4.280E-03
83660	4.340E-03
83680	4.400E-03
83700	4.440E-03
83720	4.500E-03
83740	4.540E-03
83760	4.600E-03
83780	4.640E-03
83800	4.720E-03
83820	4.780E-03
83840	4.860E-03
83860	4.940E-03
83880	5.020E-03
83900	5.100E-03
83920	5.180E-03
83940	5.260E-03
83960	5.320E-03
83980	5.400E-03
84000	5.460E-03
84020	5.540E-03
84040	5.600E-03
84060	5.680E-03
84080	5.720E-03
84100	5.800E-03
84120	5.860E-03
84140	5.920E-03
84160	5.980E-03
84180	6.040E-03
84200	6.080E-03
84220	6.120E-03
84240	6.180E-03
84260	6.220E-03
84280	6.260E-03
84300	6.280E-03
84320	6.320E-03
84340	6.360E-03
84360	6.380E-03
84380	6.400E-03
84400	6.420E-03
84420	6.440E-03
84440	6.440E-03
84460	6.440E-03
84480	6.440E-03
84500	6.420E-03
84520	6.420E-03
84540	6.400E-03
84560	6.360E-03
84580	6.340E-03
84600	6.300E-03
84620	6.260E-03
84640	6.220E-03
84660	6.160E-03
84680	6.120E-03
84700	6.060E-03
84720	6.020E-03
84740	5.960E-03
84760	5.900E-03
84780	5.860E-03
84800	5.800E-03
84820	5.740E-03
84840	5.660E-03
84860	5.600E-03
84880	5.560E-03
84900	5.520E-03
84920	5.460E-03
84940	5.420E-03
84960	5.360E-03
84980	5.280E-03
85000	5.220E-03
85020	5.140E-03
85040	5.060E-03
85060	4.980E-03
85080	4.900E-03
85100	4.820E-03
85120	4.740E-03
85140	4.660E-03
85160	4.580E-03
85180	4.540E-03
85200	4.480E-03
85220	4.460E-03
85240	4.460E-03
85260	4.500E-03
85280	4.580E-03
85300	4.660E-03
85320	4.740E-03
85340	4.820E-03
85360	4.880E-03
85380	4.920E-03
85400	4.960E-03
85420	4.960E-03
85440	4.960E-03
85460	4.940E-03
85480	4.940E-03
85500	4.920E-03
85520	4.880E-03
85540	4.860E-03
85560	4.800E-03
85580	4.780E-03
85600	4.720E-03
85620	4.680E-03
85640	4.640E-03
85660	4.580E-03
85680	4.560E-03
85700	4.560E-03
85720	4.520E-03
85740	4.480E-03
85760	4.400E-03
85780	4.360E-03
85800	4.300E-03
85820	4.260E-03
85840	4.200E-03
85860	4.160E-03
85880	4.100E-03
85900	4.060E-03
85920	4.020E-03
85940	4.000E-03
85960	3.980E-03
85980	3.960E-03
86000	3.920E-03
86020	3.900E-03
86040	3.880E-03
86060	3.840E-03
86080	3.840E-03
86100	3.820E-03
86120	3.800E-03
86140	3.780E-03
86160	3.740E-03
86180	3.700E-03
86200	3.680E-03
86220	3.660E-03
86240	3.620E-03
86260	3.580E-03
86280	3.560E-03
86300	3.500E-03
86320	3.480E-03
86340	3.440E-03
86360	3.380E-03
86380	3.360E-03
86400	3.320E-03
86420	3.280E-03
86440	3.240E-03
86460	3.200E-03
86480	3.160E-03
86500	3.100E-03
86520	3.080E-03
86540	3.040E-03
86560	3.000E-03
86580	2.980E-03
86600	2.940E-03
86620	2.920E-03
86640	2.860E-03
86660	2.840E-03
86680	2.800E-03
86700	2.760E-03
86720	2.720E-03
86740	2.680E-03
86760	2.640E-03
86780	2.600E-03
86800	2.560E-03
86820	2.520E-03
86840	2.520E-03
86860	2.560E-03
86880	2.620E-03
86900	2.700E-03
86920	2.740E-03
86940	2.760E-03
86960	2.760E-03
86980	2.760E-03
87000	2.760E-03
87020	2.740E-03
87040	2.720E-03
87060	2.700E-03
87080	2.660E-03
87100	2.660E-03
87120	2.620E-03
87140	2.600E-03
87160	2.580E-03
87180	2.540E-03
87200	2.500E-03
87220	2.460E-03
87240	2.440E-03
87260	2.400E-03
87280	2.400E-03
87300	2.360E-03
87320	2.340E-03
87340	2.320E-03
87360	2.300E-03
87380	2.260E-03
87400	2.260E-03
87420	2.240E-03
87440	2.220E-03
87460	2.200E-03
87480	2.200E-03
87500	2.160E-03
87520	2.140E-03
87540	2.140E-03
87560	2.120E-03
87580	2.120E-03
87600	2.080E-03
87620	2.060E-03
87640	2.080E-03
87660	2.060E-03
87680	2.040E-03
87700	2.040E-03
87720	2.020E-03
87740	2.000E-03
87760	2.000E-03
87780	1.998E-03
87800	2.000E-03
87820	2.000E-03
87840	1.990E-03
87860	1.996E-03
87880	1.988E-03
87900	1.988E-03
87920	1.974E-03
87940	1.980E-03
87960	1.988E-03
87980	1.972E-03
88000	1.962E-03
88020	1.964E-03
88040	1.982E-03
88060	1.978E-03
88080	1.960E-03
88100	1.980E-03
88120	1.980E-03
88140	1.964E-03
88160	1.980E-03
88180	1.980E-03
88200	1.992E-03
88220	1.978E-03
88240	1.986E-03
88260	1.990E-03
88280	1.998E-03
88300	1.994E-03
88320	2.020E-03
88340	2.020E-03
88360	2.000E-03
88380	2.020E-03
88400	2.040E-03
88420	2.020E-03
88440	2.020E-03
88460	2.020E-03
88480	2.020E-03
88500	2.020E-03
88520	2.020E-03
88540	2.040E-03
88560	2.020E-03
88580	2.020E-03
88600	2.040E-03
88620	2.040E-03
88640	2.040E-03
88660	2.060E-03
88680	2.040E-03
88700	2.060E-03
88720	2.060E-03
88740	2.060E-03
88760	2.060E-03
88780	2.060E-03
88800	2.080E-03
88820	2.080E-03
88840	2.080E-03
88860	2.060E-03
88880	2.080E-03
88900	2.080E-03
88920	2.080E-03
88940	2.080E-03
88960	2.080E-03
88980	2.100E-03
89000	2.100E-03
89020	2.100E-03
89040	2.120E-03
89060	2.100E-03
89080	2.120E-03
89100	2.120E-03
89120	2.120E-03
89140	2.120E-03
89160	2.120E-03
89180	2.120E-03
89200	2.140E-03
89220	2.120E-03
89240	2.140E-03
89260	2.140E-03
89280	2.140E-03
89300	2.140E-03
89320	2.140E-03
89340	2.140E-03
89360	2.140E-03
89380	2.140E-03
89400	2.140E-03
89420	2.140E-03
89440	2.140E-03
89460	2.140E-03
89480	2.140E-03
89500	2.160E-03
89520	2.160E-03
89540	2.160E-03
89560	2.140E-03
89580	2.160E-03
89600	2.160E-03
89620	2.160E-03
89640	2.180E-03
89660	2.180E-03
89680	2.180E-03
89700	2.180E-03
89720	2.200E-03
89740	2.180E-03
89760	2.180E-03
89780	2.180E-03
89800	2.180E-03
89820	2.180E-03
89840	2.160E-03
89860	2.160E-03
89880	2.160E-03
89900	2.140E-03
89920	2.120E-03
89940	2.140E-03
89960	2.140E-03
89980	2.140E-03
90000	2.160E-03
90020	2.160E-03
90040	2.160E-03
90060	2.160E-03
90080	2.160E-03
90100	2.180E-03
90120	2.180E-03
90140	2.160E-03
90160	2.140E-03
90180	2.140E-03
90200	2.140E-03
90220	2.140E-03
90240	2.120E-03
90260	2.120E-03
90280	2.120E-03
90300	2.100E-03
90320	2.080E-03
90340	2.080E-03
90360	2.080E-03
90380	2.060E-03
90400	2.040E-03
90420	2.060E-03
90440	2.040E-03
90460	2.020E-03
90480	2.020E-03
90500	2.000E-03
90520	1.992E-03
90540	1.990E-03
90560	1.978E-03
90580	1.990E-03
90600	1.960E-03
90620	1.964E-03
90640	1.936E-03
90660	1.932E-03
90680	1.928E-03
90700	1.918E-03
90720	1.900E-03
90740	1.902E-03
90760	1.900E-03
90780	1.878E-03
90800	1.880E-03
90820	1.866E-03
90840	1.862E-03
90860	1.856E-03
90880	1.854E-03
90900	1.842E-03
90920	1.816E-03
90940	1.812E-03
90960	1.802E-03
90980	1.800E-03
91000	1.804E-03
91020	1.806E-03
91040	1.784E-03
91060	1.788E-03
91080	1.784E-03
91100	1.776E-03
91120	1.768E-03
91140	1.738E-03
91160	1.742E-03
91180	1.738E-03
91200	1.750E-03
91220	1.736E-03
91240	1.720E-03
91260	1.722E-03
91280	1.722E-03
91300	1.714E-03
91320	1.696E-03
91340	1.698E-03
91360	1.708E-03
91380	1.680E-03
91400	1.694E-03
91420	1.678E-03
91440	1.664E-03
91460	1.664E-03
91480	1.652E-03
91500	1.656E-03
91520	1.662E-03
91540	1.650E-03
91560	1.648E-03
91580	1.644E-03
91600	1.646E-03
91620	1.630E-03
91640	1.634E-03
91660	1.634E-03
91680	1.634E-03
91700	1.626E-03
91720	1.630E-03
91740	1.608E-03
91760	1.606E-03
91780	1.604E-03
91800	1.604E-03
91820	1.602E-03
91840	1.602E-03
91860	1.592E-03
91880	1.598E-03
91900	1.598E-03
91920	1.594E-03
91940	1.590E-03
91960	1.600E-03
91980	1.574E-03
92000	1.580E-03
92020	1.594E-03
92040	1.584E-03
92060	1.596E-03
92080	1.576E-03
92100	1.584E-03
92120	1.584E-03
92140	1.586E-03
92160	1.584E-03
92180	1.566E-03
92200	1.564E-03
92220	1.580E-03
92240	1.558E-03
92260	1.562E-03
92280	1.554E-03
92300	1.552E-03
92320	1.550E-03
92340	1.542E-03
92360	1.538E-03
92380	1.538E-03
92400	1.536E-03
92420	1.536E-03
92440	1.538E-03
92460	1.536E-03
92480	1.536E-03
92500	1.528E-03
92520	1.532E-03
92540	1.526E-03
92560	1.518E-03
92580	1.516E-03
92600	1.512E-03
92620	1.510E-03
92640	1.504E-03
92660	1.504E-03
92680	1.504E-03
92700	1.516E-03
92720	1.506E-03
92740	1.496E-03
92760	1.488E-03
92780	1.486E-03
92800	1.486E-03
92820	1.486E-03
92840	1.478E-03
92860	1.478E-03
92880	1.474E-03
92900	1.466E-03
92920	1.464E-03
92940	1.464E-03
92960	1.458E-03
92980	1.458E-03
93000	1.446E-03
93020	1.446E-03
93040	1.438E-03
93060	1.446E-03
93080	1.438E-03
93100	1.430E-03
93120	1.448E-03
93140	1.444E-03
93160	1.436E-03
93180	1.434E-03
93200	1.432E-03
93220	1.434E-03
93240	1.418E-03
93260	1.424E-03
93280	1.428E-03
93300	1.428E-03
93320	1.426E-03
93340	1.412E-03
93360	1.412E-03
93380	1.404E-03
93400	1.414E-03
93420	1.418E-03
93440	1.414E-03
93460	1.412E-03
93480	1.416E-03
93500	1.414E-03
93520	1.414E-03
93540	1.412E-03
93560	1.412E-03
93580	1.404E-03
93600	1.408E-03
93620	1.394E-03
93640	1.402E-03
93660	1.398E-03
93680	1.402E-03
93700	1.394E-03
93720	1.392E-03
93740	1.388E-03
93760	1.384E-03
93780	1.378E-03
93800	1.370E-03
93820	1.374E-03
93840	1.374E-03
93860	1.376E-03
93880	1.358E-03
93900	1.372E-03
93920	1.368E-03
93940	1.366E-03
93960	1.370E-03
93980	1.364E-03
94000	1.362E-03
94020	1.360E-03
94040	1.358E-03
94060	1.358E-03
94080	1.356E-03
94100	1.352E-03
94120	1.354E-03
94140	1.350E-03
94160	1.340E-03
94180	1.340E-03
94200	1.344E-03
94220	1.342E-03
94240	1.340E-03
94260	1.330E-03
94280	1.334E-03
94300	1.340E-03
94320	1.338E-03
94340	1.338E-03
94360	1.332E-03
94380	1.322E-03
94400	1.330E-03
94420	1.324E-03
94440	1.320E-03
94460	1.312E-03
94480	1.312E-03
94500	1.308E-03
94520	1.302E-03
94540	1.298E-03
94560	1.304E-03
94580	1.296E-03
94600	1.286E-03
94620	1.288E-03
94640	1.282E-03
94660	1.280E-03
94680	1.278E-03
94700	1.280E-03
94720	1.270E-03
94740	1.282E-03
94760	1.264E-03
94780	1.254E-03
94800	1.262E-03
94820	1.254E-03
94840	1.252E-03
94860	1.248E-03
94880	1.246E-03
94900	1.238E-03
94920	1.230E-03
94940	1.226E-03
94960	1.228E-03
94980	1.222E-03
95000	1.210E-03
95020	1.214E-03
95040	1.212E-03
95060	1.210E-03
95080	1.206E-03
95100	1.198E-03
95120	1.192E-03
95140	1.182E-03
95160	1.180E-03
95180	1.186E-03
95200	1.182E-03
95220	1.176E-03
95240	1.168E-03
95260	1.172E-03
95280	1.170E-03
95300	1.166E-03
95320	1.162E-03
95340	1.156E-03
95360	1.152E-03
95380	1.144E-03
95400	1.142E-03
95420	1.134E-03
95440	1.134E-03
95460	1.128E-03
95480	1.130E-03
95500	1.118E-03
95520	1.114E-03
95540	1.114E-03
95560	1.108E-03
95580	1.108E-03
95600	1.104E-03
95620	1.104E-03
95640	1.098E-03
95660	1.100E-03
95680	1.096E-03
95700	1.094E-03
95720	1.086E-03
95740	1.078E-03
95760	1.074E-03
95780	1.080E-03
95800	1.082E-03
95820	1.074E-03
95840	1.074E-03
95860	1.066E-03
95880	1.058E-03
95900	1.058E-03
95920	1.056E-03
95940	1.052E-03
95960	1.048E-03
95980	1.046E-03
96000	1.040E-03
96020	1.038E-03
96040	1.032E-03
96060	1.024E-03
96080	1.026E-03
96100	1.022E-03
96120	1.024E-03
96140	1.012E-03
96160	1.012E-03
96180	1.012E-03
96200	1.014E-03
96220	1.008E-03
96240	1.002E-03
96260	9.920E-04
96280	9.920E-04
96300	9.880E-04
96320	9.860E-04
96340	9.800E-04
96360	9.820E-04
96380	9.720E-04
96400	9.640E-04
96420	9.660E-04
96440	9.620E-04
96460	9.560E-04
96480	9.520E-04
96500	9.520E-04
96520	9.440E-04
96540	9.340E-04
96560	9.320E-04
96580	9.300E-04
96600	9.340E-04
96620	9.260E-04
96640	9.300E-04
96660	9.220E-04
96680	9.140E-04
96700	9.080E-04
96720	9.060E-04
96740	9.040E-04
96760	9.040E-04
96780	8.980E-04
96800	8.920E-04
96820	8.920E-04
96840	8.800E-04
96860	8.820E-04
96880	8.760E-04
96900	8.680E-04
96920	8.620E-04
96940	8.580E-04
96960	8.580E-04
96980	8.500E-04
97000	8.440E-04
97020	8.500E-04
97040	8.420E-04
97060	8.400E-04
97080	8.340E-04
97100	8.280E-04
97120	8.220E-04
97140	8.220E-04
97160	8.260E-04
97180	8.180E-04
97200	8.180E-04
97220	8.140E-04
97240	8.020E-04
97260	8.000E-04
97280	7.940E-04
97300	7.940E-04
97320	7.860E-04
97340	7.860E-04
97360	7.820E-04
97380	7.780E-04
97400	7.740E-04
97420	7.640E-04
97440	7.660E-04
97460	7.640E-04
97480	7.660E-04
97500	7.600E-04
97520	7.580E-04
97540	7.540E-04
97560	7.440E-04
97580	7.440E-04
97600	7.420E-04
97620	7.360E-04
97640	7.320E-04
97660	7.260E-04
97680	7.220E-04
97700	7.160E-04
97720	7.140E-04
97740	7.120E-04
97760	7.040E-04
97780	7.000E-04
97800	6.920E-04
97820	6.920E-04
97840	6.960E-04
97860	6.920E-04
97880	6.880E-04
97900	6.780E-04
97920	6.800E-04
97940	6.740E-04
97960	6.700E-04
97980	6.700E-04
98000	6.640E-04
98020	6.600E-04
98040	6.580E-04
98060	6.500E-04
98080	6.460E-04
98100	6.480E-04
98120	6.440E-04
98140	6.380E-04
98160	6.280E-04
98180	6.240E-04
98200	6.220E-04
98220	6.240E-04
98240	6.160E-04
98260	6.140E-04
98280	6.180E-04
98300	6.060E-04
98320	6.100E-04
98340	6.080E-04
98360	6.060E-04
98380	5.940E-04
98400	5.900E-04
98420	5.860E-04
98440	5.860E-04
98460	5.820E-04
98480	5.800E-04
98500	5.800E-04
98520	5.720E-04
98540	5.640E-04
98560	5.600E-04
98580	5.600E-04
98600	5.600E-04
98620	5.600E-04
98640	5.560E-04
98660	5.500E-04
98680	5.460E-04
98700	5.500E-04
98720	5.480E-04
98740	5.420E-04
98760	5.420E-04
98780	5.380E-04
98800	5.360E-04
98820	5.340E-04
98840	5.300E-04
98860	5.300E-04
98880	5.240E-04
98900	5.160E-04
98920	5.140E-04
98940	5.120E-04
98960	5.100E-04
98980	5.060E-04
99000	5.020E-04
99020	5.040E-04
99040	5.020E-04
99060	4.960E-04
99080	4.920E-04
99100	4.940E-04
99120	4.900E-04
99140	4.900E-04
99160	4.840E-04
99180	4.880E-04
99200	4.840E-04
99220	4.800E-04
99240	4.780E-04
99260	4.780E-04
99280	4.740E-04
99300	4.720E-04
99320	4.680E-04
99340	4.640E-04
99360	4.640E-04
99380	4.620E-04
99400	4.640E-04
99420	4.640E-04
99440	4.560E-04
99460	4.540E-04
99480	4.540E-04
99500	4.540E-04
99520	4.520E-04
99540	4.520E-04
99560	4.460E-04
99580	4.500E-04
99600	4.460E-04
99620	4.440E-04
99640	4.420E-04
99660	4.360E-04
99680	4.360E-04
99700	4.320E-04
99720	4.300E-04
99740	4.320E-04
99760	4.260E-04
99780	4.260E-04
99800	4.200E-04
99820	4.180E-04
99840	4.200E-04
99860	4.160E-04
99880	4.140E-04
99900	4.140E-04
99920	4.120E-04
99940	4.080E-04
99960	4.080E-04
99980	4.060E-04
100000	4.040E-04
