freq	Calculated velocity
Hz	m/s
28950 	0.000703940000 
29000 	0.000719320000 
29050 	0.000734760000 
29100 	0.000750300000 
29150 	0.000765930000 
29200 	0.000781680000 
29250 	0.000797550000 
29300 	0.000813560000 
29350 	0.000829720000 
29400 	0.000846060000 
29450 	0.000862580000 
29500 	0.000879300000 
29550 	0.000896250000 
29600 	0.000913440000 
29650 	0.000930900000 
29700 	0.000948640000 
29750 	0.000966690000 
29800 	0.000985080000 
29850 	0.001003800000 
29900 	0.001023000000 
29950 	0.001042600000 
30000 	0.001062700000 
30050 	0.001083300000 
30100 	0.001104500000 
30150 	0.001126300000 
30200 	0.001148900000 
30250 	0.001172200000 
30300 	0.001196500000 
30350 	0.001221800000 
30400 	0.001248200000 
30450 	0.001276000000 
30500 	0.001305300000 
30550 	0.001336500000 
30600 	0.001369900000 
30650 	0.001406000000 
30700 	0.001445400000 
30750 	0.001489100000 
30800 	0.001538200000 
30850 	0.001594700000 
30900 	0.001661600000 
30950 	0.001743400000 
31000 	0.001848200000 
31050 	0.001989900000 
31100 	0.002192100000 
31150 	0.002469700000 
31200 	0.002555900000 
31250 	0.001647000000 
31300 	0.000946620000 
31350 	0.000921100000 
31400 	0.001048400000 
31450 	0.001169200000 
31500 	0.001269900000 
31550 	0.001354900000 
31600 	0.001429200000 
31650 	0.001496200000 
31700 	0.001558300000 
31750 	0.001617300000 
31800 	0.001674200000 
31850 	0.001730000000 
31900 	0.001785300000 
31950 	0.001840700000 
32000 	0.001896600000 
32050 	0.001953400000 
32100 	0.002011500000 
32150 	0.002071200000 
32200 	0.002132700000 
32250 	0.002196500000 
32300 	0.002262900000 
32350 	0.002332200000 
32400 	0.002404700000 
32450 	0.002480900000 
32500 	0.002561200000 
32550 	0.002646000000 
32600 	0.002736000000 
32650 	0.002831700000 
32700 	0.002933700000 
32750 	0.003043000000 
32800 	0.003160400000 
32850 	0.003287000000 
32900 	0.003423900000 
32950 	0.003572800000 
33000 	0.003735300000 
33050 	0.003913400000 
33100 	0.004109900000 
33150 	0.004327600000 
33200 	0.004570400000 
33250 	0.004843100000 
33300 	0.005151700000 
33350 	0.005503800000 
33400 	0.005909500000 
33450 	0.006381900000 
33500 	0.006938800000 
33550 	0.007604700000 
33600 	0.008413900000 
33650 	0.009416000000 
33700 	0.010684000000 
33750 	0.012326000000 
33800 	0.014506000000 
33850 	0.017443000000 
33900 	0.021331000000 
33950 	0.025803000000 
34000 	0.028670000000 
34050 	0.027107000000 
34100 	0.022608000000 
34150 	0.018177000000 
34200 	0.014748000000 
34250 	0.012219000000 
34300 	0.010337000000 
34350 	0.008903400000 
34400 	0.007783800000 
34450 	0.006888900000 
34500 	0.006159100000 
34550 	0.005553300000 
34600 	0.005042900000 
34650 	0.004607000000 
34700 	0.004230500000 
34750 	0.003902000000 
34800 	0.003612800000 
34850 	0.003356100000 
34900 	0.003126700000 
34950 	0.002920200000 
35000 	0.002733400000 
35050 	0.002563500000 
35100 	0.002408100000 
35150 	0.002265500000 
35200 	0.002133900000 
35250 	0.002012200000 
35300 	0.001899100000 
35350 	0.001793700000 
35400 	0.001695200000 
35450 	0.001602800000 
35500 	0.001516000000 
35550 	0.001434200000 
35600 	0.001357000000 
35650 	0.001283800000 
35700 	0.001214400000 
35750 	0.001148400000 
35800 	0.001085500000 
35850 	0.001025600000 
35900 	0.000968220000 
35950 	0.000913320000 
36000 	0.000860670000 
36050 	0.000810110000 
36100 	0.000761470000 
36150 	0.000714630000 
36200 	0.000669460000 
36250 	0.000625860000 
36300 	0.000583710000 
36350 	0.000542940000 
36400 	0.000503460000 
36450 	0.000465200000 
36500 	0.000428100000 
36550 	0.000392130000 
36600 	0.000357240000 
36650 	0.000323410000 
36700 	0.000290660000 
36750 	0.000259020000 
36800 	0.000228560000 
36850 	0.000199440000 
36900 	0.000171940000 
36950 	0.000146530000 
37000 	0.000124040000 
37050 	0.000105860000 
37100 	0.000094012000 
37150 	0.000090555000 
37200 	0.000096006000 
37250 	0.000108730000 
37300 	0.000126320000 
37350 	0.000146850000 
37400 	0.000169120000 
37450 	0.000192420000 
37500 	0.000216340000 
37550 	0.000240620000 
37600 	0.000265110000 
37650 	0.000289720000 
37700 	0.000314390000 
37750 	0.000339090000 
37800 	0.000363800000 
37850 	0.000388500000 
37900 	0.000413190000 
37950 	0.000437870000 
38000 	0.000462550000 
38050 	0.000487220000 
38100 	0.000511900000 
38150 	0.000536600000 
38200 	0.000561320000 
38250 	0.000586080000 
38300 	0.000610880000 
38350 	0.000635750000 
38400 	0.000660690000 
38450 	0.000685710000 
38500 	0.000710820000 
38550 	0.000736050000 
38600 	0.000761400000 
38650 	0.000786880000 
38700 	0.000812520000 
38750 	0.000838320000 
38800 	0.000864300000 
38850 	0.000890480000 
38900 	0.000916860000 
38950 	0.000943470000 
39000 	0.000970310000 
39050 	0.000997410000 
39100 	0.001024800000 
39150 	0.001052500000 
39200 	0.001080400000 
39250 	0.001108700000 
39300 	0.001137400000 
39350 	0.001166400000 
39400 	0.001195700000 
39450 	0.001225500000 
39500 	0.001255700000 
39550 	0.001286400000 
39600 	0.001317500000 
39650 	0.001349100000 
39700 	0.001381200000 
39750 	0.001413900000 
39800 	0.001447100000 
39850 	0.001480900000 
39900 	0.001515300000 
39950 	0.001550400000 
40000 	0.001586200000 
40050 	0.001622700000 
40100 	0.001660000000 
40150 	0.001698000000 
40200 	0.001736900000 
40250 	0.001776700000 
40300 	0.001817400000 
40350 	0.001859000000 
40400 	0.001901700000 
40450 	0.001945400000 
40500 	0.001990200000 
40550 	0.002036300000 
40600 	0.002083500000 
40650 	0.002132100000 
40700 	0.002182100000 
40750 	0.002233500000 
40800 	0.002286500000 
40850 	0.002341100000 
40900 	0.002397400000 
40950 	0.002455500000 
41000 	0.002515600000 
41050 	0.002577700000 
41100 	0.002641900000 
41150 	0.002708500000 
41200 	0.002777600000 
41250 	0.002849200000 
41300 	0.002923600000 
41350 	0.003001000000 
41400 	0.003081600000 
41450 	0.003165600000 
41500 	0.003253200000 
41550 	0.003344700000 
41600 	0.003440400000 
41650 	0.003540600000 
41700 	0.003645700000 
41750 	0.003756100000 
41800 	0.003872200000 
41850 	0.003994500000 
41900 	0.004123500000 
41950 	0.004259900000 
42000 	0.004404400000 
42050 	0.004557600000 
42100 	0.004720600000 
42150 	0.004894200000 
42200 	0.005079700000 
42250 	0.005278200000 
42300 	0.005491400000 
42350 	0.005720900000 
42400 	0.005968800000 
42450 	0.006237400000 
42500 	0.006529400000 
42550 	0.006848200000 
42600 	0.007197600000 
42650 	0.007582400000 
42700 	0.008008400000 
42750 	0.008482400000 
42800 	0.009013400000 
42850 	0.009614400000 
42900 	0.010283000000 
42950 	0.011064000000 
43000 	0.011963000000 
43050 	0.013012000000 
43100 	0.014251000000 
43150 	0.015735000000 
43200 	0.017538000000 
43250 	0.019763000000 
43300 	0.022556000000 
43350 	0.026111000000 
43400 	0.030657000000 
43450 	0.036342000000 
43500 	0.042779000000 
43550 	0.048109000000 
43600 	0.049120000000 
43650 	0.044985000000 
43700 	0.038581000000 
43750 	0.032474000000 
43800 	0.027479000000 
43850 	0.023563000000 
43900 	0.020498000000 
43950 	0.018071000000 
44000 	0.016118000000 
44050 	0.014521000000 
44100 	0.013194000000 
44150 	0.012077000000 
44200 	0.011125000000 
44250 	0.010304000000 
44300 	0.009589500000 
44350 	0.008962300000 
44400 	0.008407400000 
44450 	0.007913000000 
44500 	0.007469900000 
44550 	0.007070300000 
44600 	0.006708100000 
44650 	0.006378300000 
44700 	0.006076600000 
44750 	0.005799600000 
44800 	0.005544200000 
44850 	0.005307900000 
44900 	0.005088700000 
44950 	0.004884500000 
45000 	0.004693800000 
45050 	0.004515200000 
45100 	0.004347600000 
45150 	0.004189700000 
45200 	0.004040800000 
45250 	0.003900000000 
45300 	0.003766500000 
45350 	0.003639800000 
45400 	0.003519300000 
45450 	0.003404400000 
45500 	0.003294800000 
45550 	0.003190000000 
45600 	0.003089600000 
45650 	0.002993400000 
45700 	0.002901100000 
45750 	0.002812300000 
45800 	0.002726800000 
45850 	0.002644500000 
45900 	0.002565000000 
45950 	0.002488300000 
46000 	0.002414100000 
46050 	0.002342300000 
46100 	0.002272800000 
46150 	0.002205300000 
46200 	0.002139900000 
46250 	0.002076300000 
46300 	0.002014400000 
46350 	0.001954200000 
46400 	0.001895600000 
46450 	0.001838400000 
46500 	0.001782600000 
46550 	0.001728200000 
46600 	0.001674900000 
46650 	0.001622800000 
46700 	0.001571900000 
46750 	0.001521900000 
46800 	0.001473000000 
46850 	0.001424900000 
46900 	0.001377800000 
46950 	0.001331400000 
47000 	0.001285900000 
47050 	0.001241100000 
47100 	0.001197000000 
47150 	0.001153500000 
47200 	0.001110700000 
47250 	0.001068500000 
47300 	0.001026800000 
47350 	0.000985630000 
47400 	0.000944980000 
47450 	0.000904790000 
47500 	0.000865040000 
47550 	0.000825720000 
47600 	0.000786800000 
47650 	0.000748270000 
47700 	0.000710100000 
47750 	0.000672290000 
47800 	0.000634830000 
47850 	0.000597720000 
47900 	0.000560950000 
47950 	0.000524530000 
48000 	0.000488500000 
48050 	0.000452870000 
48100 	0.000417700000 
48150 	0.000383070000 
48200 	0.000349100000 
48250 	0.000315950000 
48300 	0.000283900000 
48350 	0.000253330000 
48400 	0.000224850000 
48450 	0.000199340000 
48500 	0.000178120000 
48550 	0.000162920000 
48600 	0.000155570000 
48650 	0.000157280000 
48700 	0.000167860000 
48750 	0.000185910000 
48800 	0.000209620000 
48850 	0.000237420000 
48900 	0.000268140000 
48950 	0.000301000000 
49000 	0.000335500000 
49050 	0.000371270000 
49100 	0.000408110000 
49150 	0.000445850000 
49200 	0.000484400000 
49250 	0.000523690000 
49300 	0.000563680000 
49350 	0.000604350000 
49400 	0.000645680000 
49450 	0.000687670000 
49500 	0.000730320000 
49550 	0.000773650000 
49600 	0.000817670000 
49650 	0.000862400000 
49700 	0.000907870000 
49750 	0.000954100000 
49800 	0.001001100000 
49850 	0.001049000000 
49900 	0.001097600000 
49950 	0.001147200000 
50000 	0.001197800000 
50050 	0.001249300000 
50100 	0.001301800000 
50150 	0.001355400000 
50200 	0.001410100000 
50250 	0.001466000000 
50300 	0.001523100000 
50350 	0.001581500000 
50400 	0.001641300000 
50450 	0.001702500000 
50500 	0.001765200000 
50550 	0.001829500000 
50600 	0.001895400000 
50650 	0.001963200000 
50700 	0.002032700000 
50750 	0.002104200000 
50800 	0.002177800000 
50850 	0.002253600000 
50900 	0.002331700000 
50950 	0.002412200000 
51000 	0.002495300000 
51050 	0.002581100000 
51100 	0.002669900000 
51150 	0.002761700000 
51200 	0.002856900000 
51250 	0.002955500000 
51300 	0.003057900000 
51350 	0.003164300000 
51400 	0.003274900000 
51450 	0.003390100000 
51500 	0.003510100000 
51550 	0.003635400000 
51600 	0.003766300000 
51650 	0.003903200000 
51700 	0.004046700000 
51750 	0.004197200000 
51800 	0.004355300000 
51850 	0.004521600000 
51900 	0.004696900000 
51950 	0.004881900000 
52000 	0.005077500000 
52050 	0.005284800000 
52100 	0.005504700000 
52150 	0.005738700000 
52200 	0.005988000000 
52250 	0.006254400000 
52300 	0.006539700000 
52350 	0.006846100000 
52400 	0.007175900000 
52450 	0.007532100000 
52500 	0.007918100000 
52550 	0.008337600000 
52600 	0.008795400000 
52650 	0.009296900000 
52700 	0.009848600000 
52750 	0.010458000000 
